"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","participant_thoughts","participant_difficulties","stimulus","response","timeout","failed_images","failed_audio","failed_video","correct_response","correct_response_key","correct"
"","null","html-keyboard-response","51","2.0.0","58405","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","378","image-keyboard-response","52","2.0.0","58785","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","stimuli/10-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","53","2.0.0","59695","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","54","2.0.0","60702","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","562","image-keyboard-response","55","2.0.0","61268","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","stimuli/13-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","56","2.0.0","62174","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","57","2.0.0","63184","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","612","image-keyboard-response","58","2.0.0","63802","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","stimuli/12-Inongruent.jpg","z","","","","","right","m","false"
"","null","html-keyboard-response","59","2.0.0","68816","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<p>Incorrect.</p><p>Remember to select the <b>bigger</b> image.</p><p>Continuing in 5 seconds...</p>","null","","","","","","",""
"","null","html-keyboard-response","60","2.0.0","69829","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","576","image-keyboard-response","61","2.0.0","70409","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","stimuli/25-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","62","2.0.0","71323","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","63","2.0.0","72339","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","567","image-keyboard-response","64","2.0.0","72911","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","stimuli/13-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","65","2.0.0","73815","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","66","2.0.0","74829","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","589","image-keyboard-response","67","2.0.0","75424","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","stimuli/9-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","68","2.0.0","76328","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","69","2.0.0","77339","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","547","image-keyboard-response","70","2.0.0","77890","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","stimuli/27-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","71","2.0.0","78795","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","72","2.0.0","79805","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","469","image-keyboard-response","73","2.0.0","80279","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","stimuli/23-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","74","2.0.0","81191","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","75","2.0.0","82200","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","530","image-keyboard-response","76","2.0.0","82735","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","stimuli/2-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","77","2.0.0","83640","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","78","2.0.0","84648","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","552","image-keyboard-response","79","2.0.0","85206","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","stimuli/15-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","80","2.0.0","86123","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","81","2.0.0","87142","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","1101","image-keyboard-response","82","2.0.0","88248","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","stimuli/12-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","83","2.0.0","89154","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","84","2.0.0","90165","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","565","image-keyboard-response","85","2.0.0","90737","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","stimuli/14-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","86","2.0.0","91655","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","87","2.0.0","92666","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","1029","image-keyboard-response","88","2.0.0","93702","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","stimuli/11-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","89","2.0.0","94606","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","90","2.0.0","95613","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","590","image-keyboard-response","91","2.0.0","96210","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","stimuli/34-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","92","2.0.0","97114","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","93","2.0.0","98128","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","507","image-keyboard-response","94","2.0.0","98642","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","stimuli/26-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","95","2.0.0","99557","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","96","2.0.0","100562","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","525","image-keyboard-response","97","2.0.0","101094","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","stimuli/33-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","98","2.0.0","102013","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","99","2.0.0","103027","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","550","image-keyboard-response","100","2.0.0","103585","pczzlpcvrs0","bigger","manatee","To see how quickly we can react to image sizes","","stimuli/20-Inongruent.jpg","m","","","","","right","m","true"
