"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","participant_thoughts","participant_difficulties","stimulus","response","timeout","failed_images","failed_audio","failed_video","correct_response","correct_response_key","correct"
"","null","html-keyboard-response","318","2.0.0","1428371","pwka4tvygb7","bigger","gazelle","disability","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","509","image-keyboard-response","319","2.0.0","1428881","pwka4tvygb7","bigger","gazelle","disability","no","stimuli/29-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","320","2.0.0","1429796","pwka4tvygb7","bigger","gazelle","disability","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","321","2.0.0","1430798","pwka4tvygb7","bigger","gazelle","disability","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","437","image-keyboard-response","322","2.0.0","1431236","pwka4tvygb7","bigger","gazelle","disability","no","stimuli/15-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","323","2.0.0","1432150","pwka4tvygb7","bigger","gazelle","disability","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","324","2.0.0","1433158","pwka4tvygb7","bigger","gazelle","disability","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","608","image-keyboard-response","325","2.0.0","1433767","pwka4tvygb7","bigger","gazelle","disability","no","stimuli/29-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","326","2.0.0","1434680","pwka4tvygb7","bigger","gazelle","disability","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","327","2.0.0","1435681","pwka4tvygb7","bigger","gazelle","disability","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","409","image-keyboard-response","328","2.0.0","1436090","pwka4tvygb7","bigger","gazelle","disability","no","stimuli/4-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","329","2.0.0","1436998","pwka4tvygb7","bigger","gazelle","disability","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","330","2.0.0","1438013","pwka4tvygb7","bigger","gazelle","disability","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","734","image-keyboard-response","331","2.0.0","1438747","pwka4tvygb7","bigger","gazelle","disability","no","stimuli/5-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","332","2.0.0","1439654","pwka4tvygb7","bigger","gazelle","disability","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","333","2.0.0","1440669","pwka4tvygb7","bigger","gazelle","disability","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","620","image-keyboard-response","334","2.0.0","1441290","pwka4tvygb7","bigger","gazelle","disability","no","stimuli/8-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","335","2.0.0","1442199","pwka4tvygb7","bigger","gazelle","disability","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","336","2.0.0","1443210","pwka4tvygb7","bigger","gazelle","disability","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","428","image-keyboard-response","337","2.0.0","1443638","pwka4tvygb7","bigger","gazelle","disability","no","stimuli/34-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","338","2.0.0","1444551","pwka4tvygb7","bigger","gazelle","disability","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","339","2.0.0","1445557","pwka4tvygb7","bigger","gazelle","disability","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","563","image-keyboard-response","340","2.0.0","1446120","pwka4tvygb7","bigger","gazelle","disability","no","stimuli/4-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","341","2.0.0","1447027","pwka4tvygb7","bigger","gazelle","disability","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","342","2.0.0","1448039","pwka4tvygb7","bigger","gazelle","disability","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","476","image-keyboard-response","343","2.0.0","1448515","pwka4tvygb7","bigger","gazelle","disability","no","stimuli/3-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","344","2.0.0","1449426","pwka4tvygb7","bigger","gazelle","disability","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","345","2.0.0","1450442","pwka4tvygb7","bigger","gazelle","disability","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","602","image-keyboard-response","346","2.0.0","1451045","pwka4tvygb7","bigger","gazelle","disability","no","stimuli/6-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","347","2.0.0","1451950","pwka4tvygb7","bigger","gazelle","disability","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","348","2.0.0","1452966","pwka4tvygb7","bigger","gazelle","disability","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","455","image-keyboard-response","349","2.0.0","1453421","pwka4tvygb7","bigger","gazelle","disability","no","stimuli/28-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","350","2.0.0","1454328","pwka4tvygb7","bigger","gazelle","disability","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","351","2.0.0","1455344","pwka4tvygb7","bigger","gazelle","disability","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","543","image-keyboard-response","352","2.0.0","1455887","pwka4tvygb7","bigger","gazelle","disability","no","stimuli/2-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","353","2.0.0","1456797","pwka4tvygb7","bigger","gazelle","disability","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","354","2.0.0","1457811","pwka4tvygb7","bigger","gazelle","disability","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","648","image-keyboard-response","355","2.0.0","1458460","pwka4tvygb7","bigger","gazelle","disability","no","stimuli/28-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","356","2.0.0","1459374","pwka4tvygb7","bigger","gazelle","disability","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","357","2.0.0","1460383","pwka4tvygb7","bigger","gazelle","disability","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","476","image-keyboard-response","358","2.0.0","1460859","pwka4tvygb7","bigger","gazelle","disability","no","stimuli/22-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","359","2.0.0","1461765","pwka4tvygb7","bigger","gazelle","disability","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","360","2.0.0","1462769","pwka4tvygb7","bigger","gazelle","disability","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","449","image-keyboard-response","361","2.0.0","1463218","pwka4tvygb7","bigger","gazelle","disability","no","stimuli/12-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","362","2.0.0","1464125","pwka4tvygb7","bigger","gazelle","disability","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","363","2.0.0","1465140","pwka4tvygb7","bigger","gazelle","disability","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","538","image-keyboard-response","364","2.0.0","1465679","pwka4tvygb7","bigger","gazelle","disability","no","stimuli/30-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","365","2.0.0","1466591","pwka4tvygb7","bigger","gazelle","disability","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","366","2.0.0","1467604","pwka4tvygb7","bigger","gazelle","disability","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","767","image-keyboard-response","367","2.0.0","1468372","pwka4tvygb7","bigger","gazelle","disability","no","stimuli/36-Congruent.jpg","z","","","","","left","z","true"
