"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","participant_thoughts","participant_difficulties","stimulus","response","timeout","failed_images","failed_audio","failed_video","correct_response","correct_response_key","correct"
"","null","html-keyboard-response","131","2.0.0","148842","pgfjabr4hpf","smaller","badger","","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","132","2.0.0","149845","pgfjabr4hpf","smaller","badger","","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","1539","image-keyboard-response","133","2.0.0","151385","pgfjabr4hpf","smaller","badger","","","stimuli/33-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","134","2.0.0","152288","pgfjabr4hpf","smaller","badger","","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","135","2.0.0","153291","pgfjabr4hpf","smaller","badger","","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","1375","image-keyboard-response","136","2.0.0","154667","pgfjabr4hpf","smaller","badger","","","stimuli/9-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","137","2.0.0","155570","pgfjabr4hpf","smaller","badger","","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","138","2.0.0","156572","pgfjabr4hpf","smaller","badger","","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","1164","image-keyboard-response","139","2.0.0","157738","pgfjabr4hpf","smaller","badger","","","stimuli/13-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","140","2.0.0","158641","pgfjabr4hpf","smaller","badger","","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","141","2.0.0","159644","pgfjabr4hpf","smaller","badger","","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","877","image-keyboard-response","142","2.0.0","160523","pgfjabr4hpf","smaller","badger","","","stimuli/20-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","143","2.0.0","161426","pgfjabr4hpf","smaller","badger","","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","144","2.0.0","162429","pgfjabr4hpf","smaller","badger","","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","783","image-keyboard-response","145","2.0.0","163214","pgfjabr4hpf","smaller","badger","","","stimuli/18-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","146","2.0.0","164116","pgfjabr4hpf","smaller","badger","","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","147","2.0.0","165118","pgfjabr4hpf","smaller","badger","","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","792","image-keyboard-response","148","2.0.0","165913","pgfjabr4hpf","smaller","badger","","","stimuli/29-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","149","2.0.0","166815","pgfjabr4hpf","smaller","badger","","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","150","2.0.0","167817","pgfjabr4hpf","smaller","badger","","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","687","image-keyboard-response","151","2.0.0","168506","pgfjabr4hpf","smaller","badger","","","stimuli/4-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","152","2.0.0","169409","pgfjabr4hpf","smaller","badger","","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","153","2.0.0","170411","pgfjabr4hpf","smaller","badger","","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","762","image-keyboard-response","154","2.0.0","171176","pgfjabr4hpf","smaller","badger","","","stimuli/24-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","155","2.0.0","172078","pgfjabr4hpf","smaller","badger","","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","156","2.0.0","173080","pgfjabr4hpf","smaller","badger","","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","735","image-keyboard-response","157","2.0.0","173817","pgfjabr4hpf","smaller","badger","","","stimuli/10-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","158","2.0.0","174719","pgfjabr4hpf","smaller","badger","","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","159","2.0.0","175722","pgfjabr4hpf","smaller","badger","","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","616","image-keyboard-response","160","2.0.0","176339","pgfjabr4hpf","smaller","badger","","","stimuli/25-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","161","2.0.0","177241","pgfjabr4hpf","smaller","badger","","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","162","2.0.0","178244","pgfjabr4hpf","smaller","badger","","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","661","image-keyboard-response","163","2.0.0","178907","pgfjabr4hpf","smaller","badger","","","stimuli/20-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","164","2.0.0","179809","pgfjabr4hpf","smaller","badger","","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","165","2.0.0","180812","pgfjabr4hpf","smaller","badger","","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","1409","image-keyboard-response","166","2.0.0","182223","pgfjabr4hpf","smaller","badger","","","stimuli/24-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","167","2.0.0","183126","pgfjabr4hpf","smaller","badger","","","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","168","2.0.0","184128","pgfjabr4hpf","smaller","badger","","","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
