"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","participant_thoughts","participant_difficulties","stimulus","response","timeout","failed_images","failed_audio","failed_video","correct_response","correct_response_key","correct"
"","null","html-keyboard-response","317","2.0.0","392508","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","318","2.0.0","393510","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","419","image-keyboard-response","319","2.0.0","393930","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","stimuli/35-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","320","2.0.0","394833","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","321","2.0.0","395834","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","934","image-keyboard-response","322","2.0.0","396770","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","stimuli/31-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","323","2.0.0","397672","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","324","2.0.0","398675","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","469","image-keyboard-response","325","2.0.0","399145","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","stimuli/27-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","326","2.0.0","400047","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","327","2.0.0","401049","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","379","image-keyboard-response","328","2.0.0","401429","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","stimuli/22-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","329","2.0.0","402332","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","330","2.0.0","403335","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","460","image-keyboard-response","331","2.0.0","403796","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","stimuli/6-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","332","2.0.0","404698","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","333","2.0.0","405700","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","359","image-keyboard-response","334","2.0.0","406061","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","stimuli/7-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","335","2.0.0","406963","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","336","2.0.0","407965","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","385","image-keyboard-response","337","2.0.0","408352","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","stimuli/31-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","338","2.0.0","409253","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","339","2.0.0","410255","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","399","image-keyboard-response","340","2.0.0","410655","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","stimuli/8-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","341","2.0.0","411558","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","342","2.0.0","412561","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","369","image-keyboard-response","343","2.0.0","412931","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","stimuli/25-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","344","2.0.0","413833","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","345","2.0.0","414836","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","402","image-keyboard-response","346","2.0.0","415240","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","stimuli/12-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","347","2.0.0","416142","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","348","2.0.0","417145","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","400","image-keyboard-response","349","2.0.0","417546","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","stimuli/6-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","350","2.0.0","418448","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","351","2.0.0","419450","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","340","image-keyboard-response","352","2.0.0","419792","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","stimuli/23-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","353","2.0.0","420694","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","354","2.0.0","421696","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","388","image-keyboard-response","355","2.0.0","422085","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","stimuli/23-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","356","2.0.0","422987","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","357","2.0.0","423990","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","443","image-keyboard-response","358","2.0.0","424434","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","stimuli/13-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","359","2.0.0","425337","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","360","2.0.0","426338","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","477","image-keyboard-response","361","2.0.0","426816","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","stimuli/32-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","362","2.0.0","427718","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","363","2.0.0","428721","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","384","image-keyboard-response","364","2.0.0","429107","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","stimuli/22-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","365","2.0.0","430008","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","366","2.0.0","431010","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","459","image-keyboard-response","367","2.0.0","431470","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","stimuli/24-Congruent.jpg","z","","","","","right","m","false"
"","720","html-keyboard-response","368","2.0.0","432191","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<p>Incorrect.</p><p>Remember to select the <b>smaller</b> image.</p><p>Continuing in 5 seconds...</p>","m","","","","","","",""
"","null","html-keyboard-response","369","2.0.0","433193","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","453","image-keyboard-response","370","2.0.0","433648","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","stimuli/1-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","371","2.0.0","434550","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","372","2.0.0","435553","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","562","image-keyboard-response","373","2.0.0","436117","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","stimuli/30-Inongruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","374","2.0.0","437018","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","375","2.0.0","438020","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","493","image-keyboard-response","376","2.0.0","438514","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","stimuli/20-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","377","2.0.0","439416","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","378","2.0.0","440418","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","434","image-keyboard-response","379","2.0.0","440854","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","stimuli/10-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","380","2.0.0","441757","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","381","2.0.0","442759","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","721","image-keyboard-response","382","2.0.0","443481","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","stimuli/4-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","383","2.0.0","444383","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","384","2.0.0","445386","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","429","image-keyboard-response","385","2.0.0","445816","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","stimuli/29-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","386","2.0.0","446718","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","387","2.0.0","447720","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","450","image-keyboard-response","388","2.0.0","448171","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","stimuli/9-Congruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","389","2.0.0","449073","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","390","2.0.0","450075","p0uwu2pmdrx","smaller"," llama","how we percieve size","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
