"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","participant_thoughts","participant_difficulties","stimulus","response","timeout","failed_images","failed_audio","failed_video","correct_response","correct_response_key","correct"
"","null","html-keyboard-response","233","2.0.0","218251","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","234","2.0.0","219321","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","631","image-keyboard-response","235","2.0.0","219957","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","stimuli/34-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","236","2.0.0","220868","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","237","2.0.0","221870","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","445","image-keyboard-response","238","2.0.0","222321","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","stimuli/19-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","239","2.0.0","223232","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","240","2.0.0","224332","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","455","image-keyboard-response","241","2.0.0","224792","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","stimuli/31-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","242","2.0.0","225693","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","243","2.0.0","226700","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","487","image-keyboard-response","244","2.0.0","227192","p9gaua7n50t","bigger","A1","if image sizes made a difference to reaction time (bigger images meant you react faster?)","no","stimuli/36-Congruent.jpg","z","","","","","left","z","true"
