"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","participant_thoughts","participant_difficulties","stimulus","response","timeout","failed_images","failed_audio","failed_video","correct_response","correct_response_key","correct"
"","8452","image-keyboard-response","271","2.0.0","6116183","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","stimuli/14-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","272","2.0.0","6117085","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","273","2.0.0","6118088","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","825","image-keyboard-response","274","2.0.0","6118915","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","stimuli/24-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","275","2.0.0","6119817","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","276","2.0.0","6120820","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","727","image-keyboard-response","277","2.0.0","6121549","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","stimuli/17-Inongruent.jpg","m","","","","","right","m","true"
"","null","html-keyboard-response","278","2.0.0","6122452","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","279","2.0.0","6123454","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","2131","image-keyboard-response","280","2.0.0","6125587","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","stimuli/25-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","281","2.0.0","6126490","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","<p>Correct!</p>","null","","","","","","",""
"","null","html-keyboard-response","282","2.0.0","6127492","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","1146","image-keyboard-response","283","2.0.0","6128640","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","stimuli/33-Congruent.jpg","z","","","","","left","z","true"
"","null","html-keyboard-response","284","2.0.0","6129542","p2pxoypm5n6","bigger","antelope","testing us, to see whether I could determine which of the two pictures being presented is bigger  ","no","<p>Correct!</p>","null","","","","","","",""
