"success","rt","trial_type","trial_index","plugin_version","time_elapsed","random_id","condition","participant","participant_thoughts","participant_difficulties","stimulus","response","timeout","failed_images","failed_audio","failed_video","correct_response","correct_response_key","correct"
"","609","image-keyboard-response","310","2.0.0","374023","p32p2a4fdbw","bigger","herson","accuracy test","no","stimuli/8-Congruent.jpg","z","","","","","left","z","true"
"","189","html-keyboard-response","311","2.0.0","374212","p32p2a4fdbw","bigger","herson","accuracy test","no","<p>Correct!</p>","z","","","","","","",""
"","null","html-keyboard-response","312","2.0.0","375217","p32p2a4fdbw","bigger","herson","accuracy test","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","466","image-keyboard-response","313","2.0.0","375684","p32p2a4fdbw","bigger","herson","accuracy test","no","stimuli/20-Inongruent.jpg","m","","","","","right","m","true"
"","250","html-keyboard-response","314","2.0.0","375934","p32p2a4fdbw","bigger","herson","accuracy test","no","<p>Correct!</p>","m","","","","","","",""
"","null","html-keyboard-response","315","2.0.0","376937","p32p2a4fdbw","bigger","herson","accuracy test","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","529","image-keyboard-response","316","2.0.0","377466","p32p2a4fdbw","bigger","herson","accuracy test","no","stimuli/29-Congruent.jpg","z","","","","","left","z","true"
"","201","html-keyboard-response","317","2.0.0","377668","p32p2a4fdbw","bigger","herson","accuracy test","no","<p>Correct!</p>","z","","","","","","",""
"","null","html-keyboard-response","318","2.0.0","378669","p32p2a4fdbw","bigger","herson","accuracy test","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","632","image-keyboard-response","319","2.0.0","379302","p32p2a4fdbw","bigger","herson","accuracy test","no","stimuli/21-Congruent.jpg","z","","","","","left","z","true"
"","175","html-keyboard-response","320","2.0.0","379478","p32p2a4fdbw","bigger","herson","accuracy test","no","<p>Correct!</p>","z","","","","","","",""
"","null","html-keyboard-response","321","2.0.0","380490","p32p2a4fdbw","bigger","herson","accuracy test","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","581","image-keyboard-response","322","2.0.0","381071","p32p2a4fdbw","bigger","herson","accuracy test","no","stimuli/31-Congruent.jpg","z","","","","","left","z","true"
"","189","html-keyboard-response","323","2.0.0","381260","p32p2a4fdbw","bigger","herson","accuracy test","no","<p>Correct!</p>","z","","","","","","",""
"","null","html-keyboard-response","324","2.0.0","382268","p32p2a4fdbw","bigger","herson","accuracy test","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","517","image-keyboard-response","325","2.0.0","382786","p32p2a4fdbw","bigger","herson","accuracy test","no","stimuli/13-Congruent.jpg","z","","","","","left","z","true"
"","196","html-keyboard-response","326","2.0.0","382982","p32p2a4fdbw","bigger","herson","accuracy test","no","<p>Correct!</p>","z","","","","","","",""
"","null","html-keyboard-response","327","2.0.0","383996","p32p2a4fdbw","bigger","herson","accuracy test","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","470","image-keyboard-response","328","2.0.0","384467","p32p2a4fdbw","bigger","herson","accuracy test","no","stimuli/17-Inongruent.jpg","m","","","","","right","m","true"
"","236","html-keyboard-response","329","2.0.0","384703","p32p2a4fdbw","bigger","herson","accuracy test","no","<p>Correct!</p>","m","","","","","","",""
"","null","html-keyboard-response","330","2.0.0","385712","p32p2a4fdbw","bigger","herson","accuracy test","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","428","image-keyboard-response","331","2.0.0","386141","p32p2a4fdbw","bigger","herson","accuracy test","no","stimuli/1-Inongruent.jpg","m","","","","","right","m","true"
"","237","html-keyboard-response","332","2.0.0","386378","p32p2a4fdbw","bigger","herson","accuracy test","no","<p>Correct!</p>","m","","","","","","",""
"","null","html-keyboard-response","333","2.0.0","387380","p32p2a4fdbw","bigger","herson","accuracy test","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","1062","image-keyboard-response","334","2.0.0","388443","p32p2a4fdbw","bigger","herson","accuracy test","no","stimuli/7-Congruent.jpg","z","","","","","left","z","true"
"","230","html-keyboard-response","335","2.0.0","388673","p32p2a4fdbw","bigger","herson","accuracy test","no","<p>Correct!</p>","z","","","","","","",""
"","null","html-keyboard-response","336","2.0.0","389676","p32p2a4fdbw","bigger","herson","accuracy test","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","678","image-keyboard-response","337","2.0.0","390354","p32p2a4fdbw","bigger","herson","accuracy test","no","stimuli/18-Congruent.jpg","z","","","","","left","z","true"
"","209","html-keyboard-response","338","2.0.0","390563","p32p2a4fdbw","bigger","herson","accuracy test","no","<p>Correct!</p>","z","","","","","","",""
"","null","html-keyboard-response","339","2.0.0","391567","p32p2a4fdbw","bigger","herson","accuracy test","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","880","image-keyboard-response","340","2.0.0","392447","p32p2a4fdbw","bigger","herson","accuracy test","no","stimuli/1-Congruent.jpg","z","","","","","left","z","true"
"","189","html-keyboard-response","341","2.0.0","392636","p32p2a4fdbw","bigger","herson","accuracy test","no","<p>Correct!</p>","z","","","","","","",""
"","null","html-keyboard-response","342","2.0.0","393642","p32p2a4fdbw","bigger","herson","accuracy test","no","<div style=""font-size:60px;"">+</div>","null","","","","","","",""
"","1337","image-keyboard-response","343","2.0.0","394979","p32p2a4fdbw","bigger","herson","accuracy test","no","stimuli/32-Congruent.jpg","z","","","","","left","z","true"
